publishedAt,authorDisplayName,textDisplay
2023-09-27T15:30:24Z,@soxhypedgnrombenk,Era thrift .. mau offline online thrift yg rame😂😂😂..
2023-09-27T15:29:19Z,@user-du9kg2br8v,Alhamdulillah senang melihat tiktok shop di tutup......semoga bangkit perdagangan pasar2...
2023-09-27T15:25:28Z,@AlinaSesan,Balik ke jualan offline sewa tempatnya mahal terpaksa harga harus naik. lagi lagi konsumen yang rugi. Tuan tanah yang bahagia
2023-09-27T15:11:52Z,@takiraja6868,Shopi sama lazada ada pajak nya... Padahal itu yng lebih parah
2023-09-27T15:06:51Z,@hamzchannel2943,Hidup kan lagi pasar2
2023-09-27T14:54:55Z,@menghayati,Smga mnjdi kebaikan untuk smua umkm.<br>Bukan hanya condong untk para artis2 aja yg makin tajir krna jualan di tiktok shop
2023-09-27T14:33:14Z,@ViviArtika,Bnr merusak pasar lokal Indonesia saja titok sukur deh klo pmrintah sadar
2023-09-27T14:25:31Z,@alikalie5293,Tenang yg biasa pargoy masih dibayar tiktok 😂😂
2023-09-27T14:12:39Z,@muhaajt1097,"Yang mematikan umkm itu karena produk impor yang murah, lewat media on-line.  Bisa bebas masuk, lewat shopee, Tokopedia, tiktok, lazada, dll. Kalau aturan hanya untuk tik tok,  tidak menyelesaikan masalah. Kelebihan tik tok bisa untuk kampanye politik... 😊"
2023-09-27T23:40:01Z,@anshorisfamily952,setuju
2023-09-27T13:57:47Z,@suwarto3548,"Indonesia hampir dikuasai fpi rizeg,malput,arab,saudi <br>Buktinya dunia saat ini di acak acak proxi propaganda Saudi,Arab,Fpi rizeg,malput.<br>Itu karena mereka tidak faham kitap suci sedangkan yang diberi amanah kitap suci itu orang fasik."
2023-09-27T13:53:32Z,@Selalu.lupa.ingatan,Banyak penipuan online shop
2023-09-27T13:52:40Z,@suwarto3548,"Itu mirip kaki lima menghancurkan perpajakan,apbn negara.<br>E comercy itu mirip kaki lima nerobohkan ekonomi negara,merusak ekonomi negara.,<br>Dunia dikendalikan Saudi,Arab,FPi rizeg,malput saat ini buktinya barat,china ya hancur."
2023-09-27T13:50:18Z,@deesyafazeta6119,setujuuuuuuuu
2023-09-27T13:44:45Z,@bosregarmoeda7690,Tiktok itu media penjajahan china model modern harusnya dibanned permanen.menghancukan perdaagangan.menghancurkan putaran uang di menengah ke bawah...<br>Majulah UMKM lokal indonesia.hidup ekonomi indonesia berjaya.amin
2023-09-27T13:35:43Z,@biovlogkepundung,kalau bisa hapus saja sekalian
2023-09-27T13:26:52Z,@zulhellieli3519,Kakilimati. Dakbajuabali.. Garatitok. Tup.
2023-09-27T13:26:47Z,@user-rn4hv4jb3p,"Pd munafik, jujur aja sih sluruh masyarakat indonesia itu sukanya barang2 yg murah. Giliran harga barang murah di tutup. Tar giliran harga barng2 mahal di demo."
2023-09-27T13:24:47Z,@user-cn2xs8by4w,"JANGAN belanja ditanah abang, harga barangnya MAHAL2 penyebabnya SEWA TOKO MAHAL dan bayar uang ini itu ditambah gaji karyawannya....alhasil harga2 disana sangat mahal..
<br>Omset saya jualan di tiktok perbulannya mencapai 14-16 Milyar, jika dilarang jualan di tiktok sebagai rakyat jelata saya tidak setuju...."
2023-09-27T13:15:18Z,@rudirahman1995,"Kasian toko toko ofline ,dan pasar tradisional ,"
2023-09-27T12:53:43Z,@ahmadnirwansyah658,Justru Ekonomi rakyat yg berjualan di online anjlok banget...
2023-09-27T12:29:42Z,@berkat.Allah.,Ya kaya makin kaya..
2023-09-27T12:24:50Z,@pencarifaktaharga,"Ada jutaan seller yg merasa terbantu. <br>Tanya juga tuh karyawan pabrik , terutama di bidang tekstil. Brapa juta karyawan yg di liburkan dari 2-3 bulan yg lalu.. keluarga dia jga nak makan apa"
2023-09-27T12:13:29Z,@andimakkuasa1715,"Pemerintah jangan cuma melarang tp hrs kasih solusi, karena dng berkembangnya dunia digital tdk bisa dihalangi toh mereka jualan online bukan menggeser lapak pedagang oflani mereka bikin lapak sendiri yaitu online.<br><br>Pasar tanah abang sepi akibat covid yg bekepanjangan itu juga ulah pemerintah sendiri. Rakyat mencari solusi sendiri malah dibredel, aneh."
2023-09-27T12:05:26Z,@fahmiahmad4596,"Semakin maju pemikirin semakin rusak sitim, dan aturan."
2023-09-27T11:48:29Z,@wastiwasti8132,"Sebenarnya menurut saya, masalahnya ada harga barang, kalo barang2 yg dijual di tiktok harganya gx lebih murah dan masih masuk akal bagi produsen dalam negeri saya rasa gx masalah, yg jadi masalah kebijakan pemerintah yang membuka kran lebar buat barang import dengan kemudahan birokrasi ditambah dikebijakan pemerintah luar negeri yg sangat pro produsennya menjadi harga barang jadi murah, sedangkan di Indonesia para produsen di bebankan banyak biaya pajak dan birokrasi yang dianggap merepotkan sehingga biaya produksi jadi mahal."
2023-09-28T13:05:41Z,@mieramen7358,Demi pajak😂
2023-10-03T13:44:59Z,@yudiokta9941,Tepat sekali
2023-09-27T11:47:56Z,@frsk1769,"Gw si ngendukung emang dasar orang&quot; jman skarang aj yg gk tau diri,aplikasi tik tok kan emang dari dulunya bukan aplikasi untuk jualan/berdagang mlah di bikin buat jualan/dagang,klo mau jualan ya di forum sana bukan di tik tok"
2023-09-27T11:39:04Z,@andriannovisusanto2210,"Kasian skrng saya melihat produk UMKM seperti mati suri bahkan ngak laku sama sekali, mereka ingin mengikuti trend tapi karena segi umur mereka hanya menerima 1 bln sekali dapat penjulan 5 pcs"
2023-09-27T11:33:04Z,@JujukKedang-ln6ni,"pedagang lokal sepi di setiap pasar😂,orang sekarang belanja online maknya pedanag di pasar menurun pendapatanya"
2023-09-27T11:31:25Z,@jojorahaju342,"harusnya yg diatur itu sistem import barangnya, kalo menurut saya"
2023-09-27T11:18:07Z,@fatmawatialwi9639,Sy penjual ikan asin dipasar..skr kita bersaing dengan nelayan yg jual langsung ikanx di medsos.. Padahal kita ambil ma nelayan hargax sama dengan postingan nelayan. Kita bayar sewa byar retribusi.. Apkah sy harus jadi nelayan supaya harga sama??.. Dilema kan??.. 😂😂
2023-09-27T11:00:42Z,@Ayahe-we8fv,"Jaman kemajuan kok dilarang, pedagang offline aja grosir di toko online, kalo semua dijadikan manual transaksi keuangan di hilangkan saja, kembali kejaman dulu sekalian kirim surat lewat kantor pos 😂😂😂😂😂"
2023-09-27T10:28:46Z,@carimkarimun5474,Beli oflen udh gk jaman
2023-09-27T10:28:09Z,@carimkarimun5474,Enak blanja onlen gk ribet nunggu di rumah barang sampailah
2023-09-27T10:25:43Z,@perinduumum7731,top lah
2023-09-27T10:20:59Z,@gombalgambuludinstress,Yg jd masalah platform ecomerce menyajikan paylater buat kita beli bayar nanti 😂
2023-09-27T10:01:55Z,@DimaSTR,"Coba nanti lihat, setelah dilarang, pasar tanah abang bakal rame lagi gak.<br>Kalau tetap sepi berarti gak ngaruh apa-apa."
2023-09-27T09:56:55Z,@engingeng8120,"Pemerintah harus adil, semua e- commerce dilarang untuk melindungi pasar tradisional, jgn jadi banci dalam mengeluarkan kebijakan"
2023-09-27T09:47:41Z,@ryu5838,"Dilema bgt,, mau coment apa binggung, kita mah cuma konsumen.."
2023-09-27T09:44:59Z,@rockylee4696,"Yah setelah promosi di tiktok S commerce lalu, click link menuju tiktok shop alias E commerce… sama saja bisa di diskon… pemerintah aneh..apa bedanya? Klik link untuk mendapat diskon… langsung ke E commerce tiktok shop lalu langsung diskon 90% promo… peraturan ngak ada guna"
2023-09-27T09:41:10Z,@NanifcdLinda,Artis aja dagang 😂<br>Yakin gak nih peraturan ini
2023-09-27T09:33:40Z,@user-oh1fs6jp3v,Terimakasih pemerintah telah menyelamatkn kita sebagai pedagang
2023-09-27T09:33:09Z,@saniaSamara-tm8rf,"hancur2an UMKM di rezim ini..udah gagal pemerintah dari segala bidang gara2 pembangunan,selamat menikmati utuk generasi tahun 2045..dan buat generasi sekarang harus kuat mental,kuat nahan lapar dan harus kuat2 berfikir..😂😂"
2023-09-27T09:21:30Z,@hendriyahya7995,Salahin tuh artis2 yang jualan produk sembako harga jual gak masuk akal bikin rusuh pedagang offline dan online juga kena imbasnya semua
2023-09-27T09:04:44Z,@arfanlazuardi7080,Artis aj jualan
2023-09-27T08:55:43Z,@bagasnaxankem2721,Masih ada tuh keranjangnya di tiktok 😂
2023-09-27T08:52:04Z,@doffyflaming6603,karena app luar jadi tidak sesuai di negara kita
2023-09-27T08:45:54Z,@kaysapropertydecor,"Setuju..tutup aja tiktok shop,yg penting shope,lazada,tokped,FB jangan ya"
2023-09-27T08:41:41Z,@alexganesha187,Rakyat tidk setuju
2023-09-27T08:30:42Z,@user-fg9jf6jq9p,Setuju hapus tiktok
2023-09-27T08:22:22Z,@myselflove4750,Udah dilarang ya? <br>Tapi barusan gw masih belanja di tiktok.
2023-09-27T08:16:36Z,@Wildanmutiara,"Sangat setuju, tiktok shop ditutup"
2023-09-27T08:08:32Z,@raharjomunas1822,Kurang setorannya
2023-09-27T08:04:40Z,@user-dg7hr2rm5i,"Tp pemerintah kenapa gak berani menutup pinjol? Mlh makin lm makin banyak yg baru2, apa pajaknya besar atau gmn?😊"
2023-09-27T08:03:27Z,@ayusrirahayu3247,Yaa dari pada mati&#39;in usaha lokal mending mati&#39;in tik tok... Lok pengaruhnya semua pedagan umkm indonesia... Tik tok kalau mati pengaruhnya cuma tik tok aja... jadi negarah kita aman...  Masalah yg suda jualan di tik tok berusahala berjualan seperti rakyat kecil . Biar tahu caranya cari uangnya...
2023-09-27T07:58:51Z,@ayusrirahayu3247,Saya setuju kalau di larang
2023-09-27T07:56:00Z,@rafatharkoi249,"Sangat setuju, tiktok shop ditutup..."
2023-09-27T07:53:12Z,@yanuarrandy8546,Aplikasi yang lain juga di blokir juga bukan tik tok doang 😊
2023-09-27T07:52:19Z,@hono6490,Alhamdulillah..
2023-09-27T07:49:23Z,@adigamingpemula1135,Mkanya jgn bnyak gaya suka pamer
2023-09-27T07:46:27Z,@bekaspunberkualitas3538,Mantappp
2023-09-27T07:30:50Z,@ikhsansunarhadi2967,"Hidup offline hidup umkm , intinya di online harga amburadul, persaingan gak fair"
2023-09-27T07:28:38Z,@AndyWilliams-kn7hq,Nah itu baru Pemerintah yang MANTAP.<br>Kebijakan yg berpihak kepada masyarakat indonesia.<br>Saya kasih pak jokowi dua jempol 👍👍😁
2023-09-27T07:25:16Z,@dahnialamsyah4731,masalah nya anda tidak bayar pajak
2023-09-27T07:11:18Z,@egyjhon8107,"Lah live shopee gimana tuh ? dia bukan sosial comers tapi ecomers tapi jualan harganya gak masuk akal itu gimana tuh regulasinya yg jelas lah , terus Facebook juga bukan ecomers tapi dia bisa juga jualan online live juga gimana tuh ?"
2023-09-27T07:04:36Z,@adeypinotz4132,gimana cara mereka melarangnya ya?
2023-09-27T06:45:08Z,@adearpian3502,Intinya PENAKUT.   Takut gak laku.  Takut bangkrut.  Takut gak makan.    Pdh rezeki sdh ada yg atur.   Gak akan tertukar.
2023-09-27T10:20:23Z,@PakGohan1560,"Ini baru komentar yg pas, padahal rezeki kita itu udah di atur oleh sang pencipta, sekuat apapun usaha kita dan sesantai apapun kita rezeki itu tetap sesuai takaran."
2023-09-27T06:41:47Z,@wargasipil6228,"buat mbak mbak di video jgn bingung.. krna urusan perdagangan dr jaman belanda, ga ada tik tok juga jalan itu. tanpa platform online juga jalan. dan esensinya bisnis ini yah. kita bicara pasar. sudah hal umum soal perpindahan uang dr tangan satu ke tangan lain. dasarnya ketika satu org tambah kaya, bisa jadi bbrp org menurun kekayaannya . itu lah transaksi. yg jadi problematika nih yah. sudah ga ada pembatas antara distributor pabrik besar dengan end user. mereka direct langsung ke bawah. blum lagi yg direct itu ternyata dr negara tetangga. bukan produk lokal. jadi hancurlah pasar lokal kita. yg kita mau itu menghidupkan kembali pasar lokal kita utk perbaikan ekonomi kita. <br><br>dr mbak mbak nya deh. yg merasa di rugikan dgn penutupan tik tok. coba di survey berapa yg tertolong brp yg menolak..biar kelihatan jelas nih. krna dl dagang di tanah abang itu bisa bal bal an.. sekarang ketengan aja susah kasihan.."
2023-09-27T06:41:40Z,@ZMplay-,semangat guys dukung selalu artis2 lokal yang marukk
2023-09-27T06:40:46Z,@MuhammadMadubronto,Josss
2023-09-27T06:17:47Z,@bangfei6856,Sy lbh setuju kl penjual online khusus pembelian grosir... jd pembeli nya para pedagang offline.. konsumen eceran membeli di pedagang offline..semua bisa lancar...konsumen jg bisa tau harga belinya brp jual brp .. penjual online jg di untungkan Krn pedagang offline yg beli secara partai jumlah yg bnyk... penjual offline tdk tkt kehilangan pembeli... perputaran uang akan normal...
2023-09-27T06:06:42Z,@yntktsw8758,"alhamdulilah sy dukung pemerintah, kasian pedagang kecil yang tidak mengerti caranya berjualan lewat online"
2023-09-27T23:36:27Z,@anshorisfamily952,ya belajar dong biar pinter
2023-09-29T17:48:00Z,@likefishing99,"Aduh bukan ituu cui, anda tauu platform onlen tu byk, bukan tiktok ajaa bambang,,, lazada ada, shopee ada, buka lapak ada, aduhh pemerintahh itu salah ambil langkah"
2023-10-05T07:32:32Z,@barakusumo7456,awalnya semua orang juga ga bisa tapi karna keiinginan buat bisa akhirnya jd bisa. Intinya mau belajar jangan males
2023-10-06T03:01:45Z,@salamsadar5890,"@@anshorisfamily952 ohh iyaaa si paling pinterrrr, kek cuma muncung kau aja ku tengo yg ngerti komputer di dunia ini ,bukan itu masalah nya jancok, harga barang yg kau jual itu, kek harga sayur sayuran kau buat, ada yg 2000 masa baju kaos 2000 rupiah, kimak kali kelen, udah sama harga kaos sama harga sayur manis dan sayur kol kalian buat, malah kadang lebih murah dari sayur kalian buat, ngotak kau sikit kimakmu, kecil kau di kasi susu ,besar kau nyusahin"
2023-10-06T11:54:53Z,@Anastasia-iz2bw,"Mangkanya belajarlah, anaknya saja suruh sekolah, masa orang tua jualan di hp saja males malesan payah,<br><br>Sekarang jaman nuklir bukan jaman batu"
2023-09-27T06:02:36Z,@kontolngacengan7927,&quot;manusia memperoleh apa yg mereka usahakan&quot;. Sprtiny kalimat sakti itu g brlaku di konoha 🤣🤣🤣🤣🤣
2023-09-27T05:58:04Z,@selamatheriyono7874,Like
2023-09-27T05:56:17Z,@key3405,Alhamdulillah...
2023-09-27T05:52:13Z,@NatalisEvander,Pembeli tu suka beli barang yg berkualitas dan murah bukan beli barang mahal tapi ga berkualitas.
2023-09-27T05:44:32Z,@Hari-tv,Dan.. Banyak yg juga bahkan pendapatannya kurang dari 100. Mohon melihat dari dua sisi dan mencari solusi yg tidak menimbulkan kerugian kedua sisi
2023-09-27T05:31:37Z,@hakamil2691,bubarlan mentri perdagangan
2023-09-27T05:31:05Z,@yudhapapa2975,Pasar abang sepi kok seluruh seller kena sanksi
2023-09-27T05:19:45Z,@tukangcuratcoret,entah corona itu asli atau bukan tapi di saat itu cina malah memanfaatkan situasi lockdown buat berdagang ( tiktok)
2023-09-27T05:19:03Z,@EscortaBayu,"tetep harus ada aturan ga bisa bebas liar yang kuat makin kuat yang lemah makin lemah, dengan adanya aturan diharapkan yang kuat ga terlalu kuat yang lemah bisa dikuatkan, menjaga keseimbangan"
2023-09-27T05:18:26Z,@perbaikisaja3787,Yang kaya makin kaya yang miskin makin terpuruk.. jadi paham yah kakak semua di toktok.. ini kepentingan masyarakat luas.<br>So jadi saya setuju dengan kebijakan ini.
2023-09-27T05:18:15Z,@Aisyaharip93,ga stuju juga kalau distop dunia online sypum belanja online tp offline juga  tp minimal kasih peraturan .. supaya gak yang seperti org org bilang yang kaya makin kaya yg miskinmakin miskin
2023-09-27T05:09:17Z,@anomromdoni5002,Alhamdulillah tik tok shopp dilarang jaya selalu pemerintah dan semoga rame pedagang pasar rame lgi
2023-09-27T05:02:37Z,@erikistrada403,"Justru krna live orang bs tau real barang dr PD cek out lgsg suka banyak di tipu pemerintah g nanggung ,riwehhh hp aja yg di hapuss g sah digital digital"
2023-09-27T04:53:44Z,@dayatkusuma9588,Yang rakus makin gila
2023-09-27T04:44:26Z,@irochaosendlesstower,untung mainya youtube.
2023-09-27T04:39:58Z,@TriSekar-dm2vx,Kasian pasar tradisional kalau lewat online jualan
2023-09-27T04:32:15Z,@malik08819,Bagus lah sama sama enak sama sama gk enak
2023-09-27T04:29:59Z,@tomokoaerobic7570,"Jangan hanya tiktok saja .. market plist , ada banyak aplikasi  yg   online harus di larang .. karena  mereka buat keuntungan pribadi ... banyak usaha&quot; prodak di pasar dan mall banyak yg bangkrut padahal mereka membantu pemerintah pengadaan lapangan pekerjaaan .. kalau market paling brp orng / karyawan"
2023-09-27T04:28:03Z,@restioktayulia9803,Bayar nya di wa ja😂😂😂.sama ja bohong pak
2023-09-27T04:26:29Z,@jaktimjakarta8893,Dilema pemerintah...wkwkwk
2023-09-27T04:23:16Z,@wandisopian2762,Cintailah produk lokal biasakan beli barang lokal beli produk lokal berarti cinta NKRI 🙏🙏🙏🙏
2023-09-27T05:37:58Z,@ranggasyailendra6492,Lah yg di tiktok juga ada umkm lokal
2023-09-27T18:34:23Z,@nicholasarjuna5858,Gmn sih di tiktokshop tuh banyak produk lokal seluruh Indonesia.. lah ini sehat? Cuman pasar tanah abang harus menggulung UMKM seluruh Indonesia?
2023-09-28T03:00:34Z,@jayenmuhammad,Soal elektronik khusus nya smartphone..produk buatan lokal kualitas nya dibawah standard.. gimana mau cinta produk lokal..
2023-09-28T03:26:56Z,@nicholasarjuna5858,"@@jayenmuhammad kalau elektronik gaes.. mungkin kalau clothing Indonesia lebih bagus brand lokal.. contoh uniqlo, erigo, aerostreet, maternal"
2023-09-28T13:08:38Z,@mieramen7358,Ini murni persaingan platform online shop. UMKM dan pasar konvensional pd tutup cm alesan bae😂
2023-09-27T04:17:27Z,@arigaul765,"Ini gegara artis ikut ikutan jualan, padahal mereka udah pada kaya kok masih jualan"
2023-09-27T04:16:10Z,@susantiayong3056,Kapan mulai diberlakukan... Sampai kmren masih pada jualan tuh
2023-09-27T04:13:12Z,@IlangPraja-jv1qp,Seharusnya yang jadi permasalahan itu produk import dengan merusak harga pasar bukan platform nya. Hahahahhahhahah
2023-09-27T04:01:16Z,@lampucoklat,"Jalur distribusi pasar tradisional itu panjang makanya harga jual mahal ,belum lagi ditambah cost sewa lapak listrik dll,kalo barang di tanah Abang juga sama sama banyak import nya, sebenarnya bukan masalah barang nya,tapi masalah jalur distribusi yg bikin harga di tanah Abang mahal,karena kalo pingin murah beli di tanah Abang harus beli banyak atau model grosir,nah apakah masyarakat harus beli banyak kalo pingin murah padahal barang yg dibutuhkan cuma 1 untuk satu jenis barang😂😂😂,ya karena dari itu masyarakat cenderung beli di tiktok dan medsos atau platform e-commerce lainnya"
2023-09-27T10:32:38Z,@rati2451,Iya betul sekali apa yg anda sampaikan.kita pembeli sudah pst nyari yg praktis tnp bercape2 dn kluar ongkos besar.trus kita kdg butuh dg AP yg mau kita beli hnya satu sesuai kebutuhan dn cocok dg AP yg kita inginkan tp syg td bisa hrs minimal 3 potong.pembeli g semua untuk di jual kmbali tp untuk kperluan pribadi.disinipun kita sudah kecewa nah klo di online kita bisa di layani sesuai dg yg kita pesan dan butuhkan td dg persyaratan minimal pembelian.soal kwalitas sudah pst di sesuaikan dg barang itu sendiri ad rupa ad harga istilahnya.disini sy mengharapkan pasar2 oflane ad gebrakan baru dg pelayanan juga klo bisa buka online juga sehingga pelanggan yg terbiasa beli di toko juga tau klo toko melayani online untuk pelanggannya.
2023-09-27T03:58:59Z,@pengkhianat24,Go food .....gimana...????
2023-09-27T03:58:29Z,@cuan.ex-item,Pengalihan isu Rempang 😂
2023-09-27T03:58:08Z,@user-xc5ey1td4f,pindah live di shopee?kan bisa.tik tok hanya buat jual paha sama dada aja dah😂
2023-09-27T03:53:33Z,@naomieleonora,"Orang2 hanya memanfaatkan ERA DIGITAL. Pemerintah tdk akan mampu bertahan lama dengan kebijakan ini, krn eranya memang berubah. Yg perlu dilakukan adalah MEREGULASI E-COMMERCE itu sendiri 😂 bukan melarang orang2 yg berkecimpung dlm perdagangan E-commerce, tp mendorong pedagang conventional mengupate bisnisnya menjadi E-commerce."
2023-09-27T05:54:44Z,@ahmadfathulmubarok1521,"Iya gw setuju sih kalo org2 itu biar gk ketinggalan zaman bgt, era semakin canggih masa masih berfikir sok idealis mulu, harus realistis mengikuti zaman tapi jangan melenceng dari nilai2 moral dan akhlak."
