,publishedAt,authorDisplayName,textDisplay,textDisplay_Tokens
2218,2023-09-27T12:24:50Z,@pencarifaktaharga,ada jutaan seller yg merasa terbantu tanya juga tuh karyawan pabrik terutama di bidang tekstil brapa juta karyawan yg di liburkan dari bulan yg lalu keluarga dia jga nak makan apa,ada juta seller yg rasa bantu tanya juga tuh karyawan pabrik utama di bidang tekstil brapa juta karyawan yg di libur dari bulan yg lalu keluarga dia jga nak makan apa
2219,2023-09-27T12:13:29Z,@andimakkuasa1715,pemerintah jangan cuma melarang tp hrs kasih solusi karena dng berkembangnya dunia digital tdk bisa dihalangi toh mereka jualan online bukan menggeser lapak pedagang oflani mereka bikin lapak sendiri yaitu online pasar tanah abang sepi akibat covid yg bekepanjangan itu juga ulah pemerintah sendiri rakyat mencari solusi sendiri malah dibredel aneh,perintah jangan cuma larang tp hrs kasih solusi karena dng kembang dunia digital tdk bisa halang toh mereka jual online bukan geser lapak dagang oflani mereka bikin lapak sendiri yaitu online pasar tanah abang sepi akibat covid yg bekepanjangan itu juga ulah perintah sendiri rakyat cari solusi sendiri malah bredel aneh
2220,2023-09-27T12:05:26Z,@fahmiahmad4596,semakin maju pemikirin semakin rusak sitim dan aturan,makin maju pemikirin makin rusak sitim dan atur
2221,2023-09-27T11:48:29Z,@wastiwasti8132,sebenarnya menurut saya masalahnya ada harga barang kalo barang yg dijual di tiktok harganya gx lebih murah dan masih masuk akal bagi produsen dalam negeri saya rasa gx masalah yg jadi masalah kebijakan pemerintah yang membuka kran lebar buat barang import dengan kemudahan birokrasi ditambah dikebijakan pemerintah luar negeri yg sangat pro produsennya menjadi harga barang jadi murah sedangkan di indonesia para produsen di bebankan banyak biaya pajak dan birokrasi yang dianggap merepotkan sehingga biaya produksi jadi mahal,benar turut saya masalah ada harga barang kalo barang yg jual di tiktok harga gx lebih murah dan masih masuk akal bagi produsen dalam negeri saya rasa gx masalah yg jadi masalah bijak perintah yang buka kran lebar buat barang import dengan mudah birokrasi tambah bijak perintah luar negeri yg sangat pro produsen jadi harga barang jadi murah sedang di indonesia para produsen di beban banyak biaya pajak dan birokrasi yang anggap repot sehingga biaya produksi jadi mahal
2222,2023-09-28T13:05:41Z,@mieramen7358,demi pajak,demi pajak
2223,2023-10-03T13:44:59Z,@yudiokta9941,tepat sekali,tepat sekali
2224,2023-09-27T11:47:56Z,@frsk1769,gw si ngendukung emang dasar orang jman skarang aj yg gk tau diri aplikasi tik tok kan emang dari dulunya bukan aplikasi untuk jualan berdagang mlah di bikin buat jualan dagang klo mau jualan ya di forum sana bukan di tik tok,gw si ngendukung emang dasar orang jman skarang aj yg gk tau diri aplikasi tik tok kan emang dari dulunya bukan aplikasi untuk jual dagang mlah di bikin buat jual dagang klo mau jual ya di forum sana bukan di tik tok
2225,2023-09-27T11:39:04Z,@andriannovisusanto2210,kasian skrng saya melihat produk umkm seperti mati suri bahkan ngak laku sama sekali mereka ingin mengikuti trend tapi karena segi umur mereka hanya menerima bln sekali dapat penjulan pcs,kasi skrng saya lihat produk umkm seperti mati suri bahkan ngak laku sama sekali mereka ingin ikut trend tapi karena segi umur mereka hanya terima bln sekali dapat penjulan pcs
2226,2023-09-27T11:33:04Z,@JujukKedang-ln6ni,pedagang lokal sepi di setiap pasar orang sekarang belanja online maknya pedanag di pasar menurun pendapatanya,dagang lokal sepi di tiap pasar orang sekarang belanja online maknya pedanag di pasar turun pendapatanya
2227,2023-09-27T11:31:25Z,@jojorahaju342,harusnya yg diatur itu sistem import barangnya kalo menurut saya,harus yg atur itu sistem import barang kalo turut saya
2228,2023-09-27T11:18:07Z,@fatmawatialwi9639,sy penjual ikan asin dipasar skr kita bersaing dengan nelayan yg jual langsung ikanx di medsos padahal kita ambil ma nelayan hargax sama dengan postingan nelayan kita bayar sewa byar retribusi apkah sy harus jadi nelayan supaya harga sama dilema kan ,sy jual ikan asin pasar skr kita saing dengan nelayan yg jual langsung ikanx di medsos padahal kita ambil ma nelayan hargax sama dengan postingan nelayan kita bayar sewa byar retribusi apkah sy harus jadi nelayan supaya harga sama dilema kan
2229,2023-09-27T11:00:42Z,@Ayahe-we8fv,jaman kemajuan kok dilarang pedagang offline aja grosir di toko online kalo semua dijadikan manual transaksi keuangan di hilangkan saja kembali kejaman dulu sekalian kirim surat lewat kantor pos ,jaman maju kok larang dagang offline aja grosir di toko online kalo semua jadi manual transaksi uang di hilang saja kembali kejam dulu sekali kirim surat lewat kantor pos
2230,2023-09-27T10:28:46Z,@carimkarimun5474,beli oflen udh gk jaman,beli oflen udh gk jaman
2231,2023-09-27T10:28:09Z,@carimkarimun5474,enak blanja onlen gk ribet nunggu di rumah barang sampailah,enak blanja onlen gk ribet nunggu di rumah barang sampai
2232,2023-09-27T10:25:43Z,@perinduumum7731,top lah,top lah
2233,2023-09-27T10:20:59Z,@gombalgambuludinstress,yg jd masalah platform ecomerce menyajikan paylater buat kita beli bayar ti ,yg jd masalah platform ecomerce saji paylater buat kita beli bayar ti
2234,2023-09-27T10:01:55Z,@DimaSTR,coba ti lihat setelah dilarang pasar tanah abang bakal rame lagi gak kalau tetap sepi berarti gak ngaruh apa apa,coba ti lihat telah larang pasar tanah abang bakal rame lagi gak kalau tetap sepi arti gak ngaruh apa apa
2235,2023-09-27T09:56:55Z,@engingeng8120,pemerintah harus adil semua e commerce dilarang untuk melindungi pasar tradisional jgn jadi banci dalam mengeluarkan kebijakan,perintah harus adil semua e commerce larang untuk lindung pasar tradisional jgn jadi banci dalam keluar bijak
2236,2023-09-27T09:47:41Z,@ryu5838,dilema bgt mau coment apa binggung kita mah cuma konsumen,dilema bgt mau coment apa binggung kita mah cuma konsumen
2237,2023-09-27T09:44:59Z,@rockylee4696,yah setelah promosi di tiktok s commerce lalu click link menuju tiktok shop alias e commerce sama saja bisa di diskon pemerintah aneh apa bedanya klik link untuk mendapat diskon langsung ke e commerce tiktok shop lalu langsung diskon promo peraturan ngak ada guna,yah telah promosi di tiktok s commerce lalu click link tuju tiktok shop alias e commerce sama saja bisa di diskon perintah aneh apa beda klik link untuk dapat diskon langsung ke e commerce tiktok shop lalu langsung diskon promo atur ngak ada guna
2238,2023-09-27T09:41:10Z,@NanifcdLinda,artis aja dagang yakin gak nih peraturan ini,artis aja dagang yakin gak nih atur ini
2239,2023-09-27T09:33:40Z,@user-oh1fs6jp3v,terimakasih pemerintah telah menyelamatkn kita sebagai pedagang,terimakasih perintah telah menyelamatkn kita bagai dagang
2240,2023-09-27T09:33:09Z,@saniaSamara-tm8rf,hancur an umkm di rezim ini udah gagal pemerintah dari segala bidang gara pembangu selamat menikmati utuk generasi tahun dan buat generasi sekarang harus kuat mental kuat nahan lapar dan harus kuat berfikir ,hancur an umkm di rezim ini udah gagal perintah dari segala bidang gara pembangu selamat nikmat utuk generasi tahun dan buat generasi sekarang harus kuat mental kuat nahan lapar dan harus kuat berfikir
2241,2023-09-27T09:21:30Z,@hendriyahya7995,salahin tuh artis yang jualan produk sembako harga jual gak masuk akal bikin rusuh pedagang offline dan online juga kena imbasnya semua,salahin tuh artis yang jual produk sembako harga jual gak masuk akal bikin rusuh dagang offline dan online juga kena imbas semua
2242,2023-09-27T09:04:44Z,@arfanlazuardi7080,artis aj jualan,artis aj jual
2243,2023-09-27T08:55:43Z,@bagasnaxankem2721,masih ada tuh keranjangnya di tiktok ,masih ada tuh keranjang di tiktok
2244,2023-09-27T08:52:04Z,@doffyflaming6603,karena app luar jadi tidak sesuai di negara kita,karena app luar jadi tidak sesuai di negara kita
2245,2023-09-27T08:45:54Z,@kaysapropertydecor,setuju tutup aja tiktok shop yg penting shope lazada tokped fb jangan ya,tuju tutup aja tiktok shop yg penting shope lazada tokped fb jangan ya
2246,2023-09-27T08:41:41Z,@alexganesha187,rakyat tidk setuju,rakyat tidk tuju
2247,2023-09-27T08:30:42Z,@user-fg9jf6jq9p,setuju hapus tiktok,tuju hapus tiktok
2248,2023-09-27T08:22:22Z,@myselflove4750,udah dilarang ya tapi barusan gw masih belanja di tiktok,udah larang ya tapi barusan gw masih belanja di tiktok
2249,2023-09-27T08:16:36Z,@Wildanmutiara,sangat setuju tiktok shop ditutup,sangat tuju tiktok shop tutup
2250,2023-09-27T08:08:32Z,@raharjomunas1822,kurang setorannya,kurang setor
2251,2023-09-27T08:04:40Z,@user-dg7hr2rm5i,tp pemerintah kenapa gak berani menutup pinjol mlh makin lm makin banyak yg baru apa pajaknya besar atau gmn ,tp perintah kenapa gak berani tutup pinjol mlh makin lm makin banyak yg baru apa pajak besar atau gmn
2252,2023-09-27T08:03:27Z,@ayusrirahayu3247,yaa dari pada matiin usaha lokal mending matiin tik tok lok pengaruhnya semua pedagan umkm indonesia tik tok kalau mati pengaruhnya cuma tik tok aja jadi negarah kita aman masalah yg suda jualan di tik tok berusahala berjualan seperti rakyat kecil biar tahu caranya cari uangnya,yaa dari pada matiin usaha lokal mending matiin tik tok lok pengaruh semua pedagan umkm indonesia tik tok kalau mati pengaruh cuma tik tok aja jadi negarah kita aman masalah yg suda jual di tik tok berusahala jual seperti rakyat kecil biar tahu cara cari uang
2253,2023-09-27T07:58:51Z,@ayusrirahayu3247,saya setuju kalau di larang,saya tuju kalau di larang
2254,2023-09-27T07:56:00Z,@rafatharkoi249,sangat setuju tiktok shop ditutup,sangat tuju tiktok shop tutup
2255,2023-09-27T07:53:12Z,@yanuarrandy8546,aplikasi yang lain juga di blokir juga bukan tik tok doang ,aplikasi yang lain juga di blokir juga bukan tik tok doang
2256,2023-09-27T07:52:19Z,@hono6490,alhamdulillah,alhamdulillah
2257,2023-09-27T07:49:23Z,@adigamingpemula1135,mkanya jgn bnyak gaya suka pamer,mkanya jgn bnyak gaya suka pamer
2258,2023-09-27T07:46:27Z,@bekaspunberkualitas3538,mantappp,mantappp
2259,2023-09-27T07:30:50Z,@ikhsansunarhadi2967,hidup offline hidup umkm intinya di online harga amburadul persaingan gak fair,hidup offline hidup umkm inti di online harga amburadul saing gak fair
2260,2023-09-27T07:28:38Z,@AndyWilliams-kn7hq,nah itu baru pemerintah yang mantap kebijakan yg berpihak kepada masyarakat indonesia saya kasih pak jokowi dua jempol ,nah itu baru perintah yang mantap bijak yg pihak kepada masyarakat indonesia saya kasih pak jokowi dua jempol
2261,2023-09-27T07:25:16Z,@dahnialamsyah4731,masalah nya anda tidak bayar pajak,masalah nya anda tidak bayar pajak
2262,2023-09-27T07:11:18Z,@egyjhon8107,lah live shopee gimana tuh dia bukan sosial comers tapi ecomers tapi jualan harganya gak masuk akal itu gimana tuh regulasinya yg jelas lah terus facebook juga bukan ecomers tapi dia bisa juga jualan online live juga gimana tuh,lah live shopee gimana tuh dia bukan sosial comers tapi ecomers tapi jual harga gak masuk akal itu gimana tuh regulasi yg jelas lah terus facebook juga bukan ecomers tapi dia bisa juga jual online live juga gimana tuh
2263,2023-09-27T07:04:36Z,@adeypinotz4132,gimana cara mereka melarangnya ya,gimana cara mereka larang ya
2264,2023-09-27T06:45:08Z,@adearpian3502,intinya penakut takut gak laku takut bangkrut takut gak makan pdh rezeki sdh ada yg atur gak akan tertukar,inti takut takut gak laku takut bangkrut takut gak makan pdh rezeki sdh ada yg atur gak akan tukar
2265,2023-09-27T10:20:23Z,@PakGohan1560,ini baru komentar yg pas padahal rezeki kita itu udah di atur oleh sang pencipta sekuat apapun usaha kita dan sesantai apapun kita rezeki itu tetap sesuai takaran,ini baru komentar yg pas padahal rezeki kita itu udah di atur oleh sang cipta kuat apa usaha kita dan santa apa kita rezeki itu tetap sesuai takar
2266,2023-09-27T06:41:47Z,@wargasipil6228,buat mbak mbak di video jgn bingung krna urusan perdagangan dr jaman belanda ga ada tik tok juga jalan itu tanpa platform online juga jalan dan esensinya bisnis ini yah kita bicara pasar sudah hal umum soal perpindahan uang dr tangan satu ke tangan lain dasarnya ketika satu org tambah kaya bisa jadi bbrp org menurun kekayaannya itu lah transaksi yg jadi problematika nih yah sudah ga ada pembatas antara distributor pabrik besar dengan end user mereka direct langsung ke bawah blum lagi yg direct itu ternyata dr negara tetangga bukan produk lokal jadi hancurlah pasar lokal kita yg kita mau itu menghidupkan kembali pasar lokal kita utk perbaikan ekonomi kita dr mbak mbak nya deh yg merasa di rugikan dgn penutupan tik tok coba di survey berapa yg tertolong brp yg menolak biar kelihatan jelas nih krna dl dagang di tanah abang itu bisa bal bal an sekarang ketengan aja susah kasihan,buat mbak mbak di video jgn bingung krna urus dagang dr jaman belanda ga ada tik tok juga jalan itu tanpa platform online juga jalan dan esensi bisnis ini yah kita bicara pasar sudah hal umum soal pindah uang dr tangan satu ke tangan lain dasar ketika satu org tambah kaya bisa jadi bbrp org turun kaya itu lah transaksi yg jadi problematika nih yah sudah ga ada batas antara distributor pabrik besar dengan end user mereka direct langsung ke bawah blum lagi yg direct itu nyata dr negara tetangga bukan produk lokal jadi hancur pasar lokal kita yg kita mau itu hidup kembali pasar lokal kita utk baik ekonomi kita dr mbak mbak nya deh yg rasa di rugi dgn tutup tik tok coba di survey berapa yg tolong brp yg tolak biar lihat jelas nih krna dl dagang di tanah abang itu bisa bal bal an sekarang keteng aja susah kasihan
2267,2023-09-27T06:41:40Z,@ZMplay-,semangat guys dukung selalu artis lokal yang marukk,semangat guys dukung selalu artis lokal yang marukk
2268,2023-09-27T06:40:46Z,@MuhammadMadubronto,josss,josss
2269,2023-09-27T06:17:47Z,@bangfei6856,sy lbh setuju kl penjual online khusus pembelian grosir jd pembeli nya para pedagang offline konsumen eceran membeli di pedagang offline semua bisa lancar konsumen jg bisa tau harga belinya brp jual brp penjual online jg di untungkan krn pedagang offline yg beli secara partai jumlah yg bnyk penjual offline tdk tkt kehilangan pembeli perputaran uang akan normal,sy lbh tuju kl jual online khusus beli grosir jd beli nya para dagang offline konsumen ecer beli di dagang offline semua bisa lancar konsumen jg bisa tau harga beli brp jual brp jual online jg di untung krn dagang offline yg beli cara partai jumlah yg bnyk jual offline tdk tkt hilang beli putar uang akan normal
2270,2023-09-27T06:06:42Z,@yntktsw8758,alhamdulilah sy dukung pemerintah kasian pedagang kecil yang tidak mengerti caranya berjualan lewat online,alhamdulilah sy dukung perintah kasi dagang kecil yang tidak erti cara jual lewat online
2271,2023-09-27T23:36:27Z,@anshorisfamily952,ya belajar dong biar pinter,ya ajar dong biar pinter
2272,2023-09-29T17:48:00Z,@likefishing99,aduh bukan ituu cui anda tauu platform onlen tu byk bukan tiktok ajaa bambang lazada ada shopee ada buka lapak ada aduhh pemerintahh itu salah ambil langkah,aduh bukan ituu cui anda tauu platform onlen tu byk bukan tiktok ajaa bambang lazada ada shopee ada buka lapak ada aduhh pemerintahh itu salah ambil langkah
2273,2023-10-05T07:32:32Z,@barakusumo7456,awalnya semua orang juga ga bisa tapi karna keiingi buat bisa akhirnya jd bisa intinya mau belajar jangan males,awal semua orang juga ga bisa tapi karna keiingi buat bisa akhir jd bisa inti mau ajar jangan males
2274,2023-10-06T03:01:45Z,@salamsadar5890,anshorisfamily ohh iyaaa si paling pinterrrr kek cuma muncung kau aja ku tengo yg ngerti komputer di dunia ini bukan itu masalah nya jancok harga barang yg kau jual itu kek harga sayur sayuran kau buat ada yg masa baju kaos rupiah kimak kali kelen udah sama harga kaos sama harga sayur manis dan sayur kol kalian buat malah kadang lebih murah dari sayur kalian buat ngotak kau sikit kimakmu kecil kau di kasi susu besar kau nyusahin,anshorisfamily ohh iyaaa si paling pinterrrr kek cuma muncung kau aja ku tengo yg ngerti komputer di dunia ini bukan itu masalah nya jancok harga barang yg kau jual itu kek harga sayur sayur kau buat ada yg masa baju kaos rupiah kimak kali kelen udah sama harga kaos sama harga sayur manis dan sayur kol kalian buat malah kadang lebih murah dari sayur kalian buat ngotak kau sikit kimakmu kecil kau di kasi susu besar kau nyusahin
2275,2023-10-06T11:54:53Z,@Anastasia-iz2bw,mangkanya belajarlah anaknya saja suruh sekolah masa orang tua jualan di hp saja males malesan payah sekarang jaman nuklir bukan jaman batu,mangkanya bajar anak saja suruh sekolah masa orang tua jual di hp saja males malesan payah sekarang jaman nuklir bukan jaman batu
2276,2023-09-27T06:02:36Z,@kontolngacengan7927,manusia memperoleh apa yg mereka usahakan sprtiny kalimat sakti itu g brlaku di konoha ,manusia oleh apa yg mereka usaha sprtiny kalimat sakti itu g brlaku di konoha
2277,2023-09-27T05:58:04Z,@selamatheriyono7874,like,like
2278,2023-09-27T05:56:17Z,@key3405,alhamdulillah,alhamdulillah
2279,2023-09-27T05:52:13Z,@NatalisEvander,pembeli tu suka beli barang yg berkualitas dan murah bukan beli barang mahal tapi ga berkualitas,beli tu suka beli barang yg kualitas dan murah bukan beli barang mahal tapi ga kualitas
2280,2023-09-27T05:44:32Z,@Hari-tv,dan banyak yg juga bahkan pendapatannya kurang dari mohon melihat dari dua sisi dan mencari solusi yg tidak menimbulkan kerugian kedua sisi,dan banyak yg juga bahkan dapat kurang dari mohon lihat dari dua sisi dan cari solusi yg tidak timbul rugi dua sisi
